id,Weekly_Sales
1,1649060.2
2,1424087.6
3,1335729.8
4,1461857.4
5,1856932.1
6,1724188.5
7,1785327.5
8,1826524.0
9,431243.3
10,394187.84
11,402909.34
12,411247.66
13,2214457.5
14,2113423.0
15,2131144.8
16,2131067.5
17,353602.44
18,306023.12
19,308884.25
20,346239.03
21,1559641.0
22,1339604.0
23,1311065.4
24,1480432.8
25,576636.94
26,554468.5
27,570297.8
28,655740.7
29,928875.1
30,814713.4
31,835655.56
32,885049.9
33,580767.8
34,504510.4
35,503780.56
36,522795.4
37,1864518.1
38,1714251.0
39,1704658.6
40,1790668.1
41,1420307.5
42,1274909.9
43,1306781.2
44,1342166.6
45,1008048.0
46,868379.3
47,844716.94
48,1039696.8
49,2015961.5
50,1831226.2
51,1925718.0
52,2151430.8
53,1745180.0
54,1544574.1
55,1562372.8
56,1672248.8
57,552283.7
58,550231.8
59,502654.25
60,586763.7
61,536494.75
62,531683.44
63,520205.75
64,551514.2
65,999583.5
66,867071.8
67,832146.8
68,978918.5
69,1039729.56
70,1033282.6
71,927747.25
72,978408.0
73,1401842.0
74,1326476.8
75,1207288.2
76,1337096.0
77,2117185.2
78,1999109.8
79,1945074.0
80,1959135.2
81,697226.06
82,665738.8
83,640839.5
84,715395.2
85,1017788.06
86,922012.3
87,949962.9
88,990624.0
89,1391555.1
90,1300088.6
91,1196667.9
92,1452329.0
93,1376386.1
94,1285525.6
95,1239439.2
96,1419216.2
97,699058.4
98,674584.7
99,666894.06
100,720733.2
101,1026052.44
102,968557.9
103,887111.75
104,949562.5
105,1703456.0
106,1605469.0
107,1559765.9
108,1741826.2
109,1397302.6
110,1152484.9
111,1076792.0
112,1121790.0
113,525559.8
114,541193.6
115,470479.62
116,568365.44
117,497001.4
118,425112.16
119,430965.8
120,444204.94
121,1430172.8
122,1359383.2
123,1344648.2
124,1384317.4
125,1214846.4
126,1138194.8
127,1126364.2
128,1182875.1
129,260753.95
130,272049.88
131,244716.05
132,247946.16
133,976831.44
134,976970.25
135,864857.75
136,891034.9
137,841611.5
138,819178.4
139,770187.0
140,880408.0
141,310078.4
142,309445.03
143,308491.84
144,300259.8
145,524615.9
146,533132.06
147,512389.84
148,494241.1
149,496200.56
150,431659.3
151,412409.8
152,423704.84
153,1591945.4
154,1537318.9
155,1517779.2
156,1522268.8
157,1003951.4
158,944356.2
159,843506.25
160,951351.8
161,1380794.4
162,1315280.8
163,1266432.1
164,1295031.2
165,628210.2
166,601894.06
167,529437.94
168,535337.6
169,657314.75
170,645470.94
171,618813.5
172,616748.44
173,348483.4
174,347238.7
175,337519.2
176,358163.22
177,748935.94
178,685780.56
179,691880.06
180,798621.7
