id,Weekly_Sales
1,1626492.6
2,1578523.8
3,1474783.5
4,1590387.0
5,1858680.8
6,1834344.5
7,1763528.5
8,1831074.4
9,450469.25
10,421832.47
11,380634.3
12,407493.53
13,2203658.5
14,2126519.8
15,2136918.5
16,2174568.8
17,329337.25
18,302601.22
19,323528.03
20,337573.28
21,1529123.2
22,1489752.0
23,1372796.8
24,1468637.4
25,550089.06
26,539126.94
27,553625.75
28,603090.94
29,913640.9
30,907247.9
31,890910.9
32,920087.75
33,558281.44
34,572189.9
35,558225.0
36,589494.06
37,1731237.2
38,1738306.5
39,1740409.9
40,1837755.4
41,1375838.9
42,1351072.9
43,1257921.9
44,1301630.8
45,958449.5
46,967083.9
47,911923.44
48,1015021.6
49,2086332.1
50,1963311.8
51,1940584.6
52,2078779.0
53,1935961.6
54,1686969.2
55,1729389.1
56,1845013.2
57,602628.1
58,580332.7
59,558216.44
60,635700.8
61,503627.8
62,471612.12
63,484217.72
64,521504.2
65,979213.56
66,935607.06
67,931300.2
68,1000836.9
69,1013814.25
70,985241.4
71,988953.2
72,1053318.8
73,1480126.4
74,1418888.8
75,1349897.0
76,1442350.9
77,2117787.0
78,2086222.6
79,1968674.0
80,2042793.0
81,679473.0
82,694935.2
83,719591.7
84,731495.44
85,1000929.44
86,1013840.4
87,967066.4
88,985185.0
89,1362561.9
90,1345421.8
91,1310875.4
92,1376819.4
93,1309665.8
94,1279290.8
95,1259132.9
96,1272520.5
97,698403.3
98,680415.2
99,654162.3
100,767631.5
101,1014695.44
102,1056667.1
103,939254.56
104,1032296.7
105,1724333.2
106,1710553.8
107,1601936.0
108,1767372.2
109,1365159.2
110,1244114.8
111,1108442.8
112,1154586.0
113,530956.3
114,513161.03
115,497854.38
116,570732.0
117,471898.72
118,387949.97
119,404780.72
120,494611.22
121,1362511.1
122,1413439.2
123,1360898.2
124,1355127.2
125,1225217.9
126,1196683.9
127,1129044.2
128,1231064.8
129,283126.0
130,275528.28
131,250916.02
132,282671.66
133,968520.94
134,995352.25
135,936352.4
136,961770.5
137,841817.8
138,843129.06
139,791886.25
140,848595.9
141,350802.16
142,309984.38
143,290968.2
144,347762.28
145,587045.25
146,500078.5
147,535412.2
148,501079.6
149,497333.78
150,513566.4
151,482771.72
152,480718.06
153,1503729.0
154,1475463.0
155,1490046.1
156,1456477.5
157,1001047.8
158,983443.7
159,924433.56
160,968648.44
161,1276594.9
162,1281261.4
163,1279400.6
164,1561680.0
165,588157.56
166,618112.8
167,551010.56
168,541096.6
169,679367.44
170,681211.9
171,635854.9
172,638888.0
173,354319.1
174,338414.56
175,333959.38
176,345716.06
177,761384.7
178,744387.25
179,732455.3
180,778531.9
