id,Weekly_Sales
1,1685213.2
2,1547543.6
3,1444545.1
4,1473107.9
5,1918925.8
6,1819358.0
7,1779223.9
8,1747901.6
9,408721.06
10,391936.84
11,413797.34
12,399903.53
13,2252709.0
14,2124695.5
15,2228711.8
16,2191776.8
17,331359.53
18,317330.34
19,320444.44
20,309102.3
21,1596881.1
22,1437676.1
23,1410361.1
24,1421573.2
25,559829.2
26,524980.25
27,570022.2
28,601832.7
29,895171.75
30,870698.75
31,888180.9
32,901923.44
33,541814.4
34,501742.8
35,496414.97
36,544539.6
37,1833314.4
38,1707992.9
39,1736823.5
40,1800790.9
41,1425991.6
42,1285284.1
43,1322838.5
44,1294933.6
45,1041595.4
46,959208.44
47,890487.8
48,1003383.75
49,2110703.8
50,1989619.0
51,1947914.2
52,2070767.5
53,1794011.5
54,1602719.9
55,1545795.8
56,1717743.4
57,582788.5
58,545664.6
59,556459.8
60,583896.1
61,534576.94
62,506384.56
63,499312.7
64,520704.06
65,983576.9
66,973879.06
67,896728.56
68,933272.25
69,1085721.9
70,1006492.75
71,956793.75
72,1017034.1
73,1463497.8
74,1349150.5
75,1346221.4
76,1395152.1
77,2177542.8
78,2060356.6
79,1950886.9
80,2039548.0
81,689956.7
82,643256.25
83,664887.3
84,692482.06
85,1031229.1
86,991708.2
87,962387.06
88,1039072.4
89,1327228.5
90,1312238.8
91,1266626.5
92,1415991.9
93,1362442.2
94,1268783.4
95,1238507.0
96,1333507.4
97,687983.56
98,679136.1
99,687608.4
100,709824.56
101,1084725.2
102,1045492.56
103,929262.3
104,999404.25
105,1728657.0
106,1608873.1
107,1641405.0
108,1736972.5
109,1466266.8
110,1270674.8
111,1103930.8
112,1148276.5
113,513152.22
114,484721.78
115,481437.0
116,559369.1
117,460584.88
118,421078.03
119,428469.25
120,436921.72
121,1472463.2
122,1370871.0
123,1372988.0
124,1331358.6
125,1219996.6
126,1157954.9
127,1089764.5
128,1214647.1
129,256268.33
130,282264.38
131,259657.38
132,257005.03
133,1019470.56
134,995638.06
135,960010.1
136,945672.0
137,831627.94
138,781482.8
139,794435.4
140,855507.6
141,313276.97
142,312941.66
143,319540.84
144,305315.9
145,527168.2
146,515657.56
147,514504.7
148,516838.7
149,489514.06
150,437666.97
151,433034.8
152,450418.12
153,1625579.2
154,1517984.9
155,1494459.1
156,1547002.0
157,1000303.44
158,935392.06
159,916152.0
160,950916.44
161,1415512.6
162,1312056.0
163,1304431.8
164,1303592.2
165,570253.8
166,617970.75
167,551198.2
168,559682.4
169,701144.1
170,644882.75
171,645651.94
172,613362.25
173,361827.06
174,355035.84
175,350188.47
176,351649.94
177,762436.06
178,720924.3
179,714849.56
180,764213.06
