id,Weekly_Sales
1,1617884.9
2,1573469.2
3,1450962.5
4,1548760.1
5,1839117.8
6,1809698.5
7,1747361.6
8,1778114.5
9,452910.84
10,413469.56
11,372983.2
12,394345.03
13,2242016.5
14,2168472.0
15,2188879.5
16,2123397.0
17,325080.94
18,300771.38
19,318838.28
20,318139.7
21,1543432.9
22,1497305.2
23,1374186.6
24,1424908.1
25,543422.2
26,536725.5
27,553247.9
28,580710.8
29,908711.25
30,911318.3
31,876976.44
32,884105.0
33,552300.56
34,560544.5
35,553533.4
36,572652.25
37,1708631.5
38,1733345.2
39,1730387.1
40,1803418.6
41,1382212.0
42,1324936.9
43,1249594.0
44,1263709.1
45,947222.7
46,959524.1
47,900783.56
48,991348.9
49,2105165.2
50,1955180.1
51,1936528.5
52,2022073.0
53,1912108.1
54,1675964.0
55,1738455.8
56,1834314.8
57,595142.25
58,577165.6
59,565064.3
60,610001.0
61,502594.3
62,470840.97
63,483889.97
64,502569.4
65,947604.9
66,916640.5
67,917658.6
68,955384.1
69,1024159.75
70,994360.8
71,997256.4
72,1047263.9
73,1478504.0
74,1403664.1
75,1366682.1
76,1410888.5
77,2094214.1
78,2107447.2
79,1966662.4
80,1992079.6
81,677941.6
82,692217.3
83,713469.06
84,707074.06
85,1005129.75
86,1018652.3
87,972549.06
88,965497.94
89,1349958.8
90,1357012.9
91,1307132.8
92,1367988.8
93,1314976.0
94,1287330.2
95,1267566.6
96,1269420.0
97,701279.9
98,677212.06
99,653097.0
100,754137.94
101,1005781.75
102,1040164.94
103,937197.5
104,990120.56
105,1743388.4
106,1705487.9
107,1617374.2
108,1733666.0
109,1358748.1
110,1228040.6
111,1099658.4
112,1116636.8
113,529779.3
114,510763.72
115,501173.25
116,550164.1
117,486427.3
118,387452.28
119,407899.84
120,470030.28
121,1356400.9
122,1386174.9
123,1358562.9
124,1327162.6
125,1232488.5
126,1203075.9
127,1134886.8
128,1185498.6
129,282858.0
130,271488.22
131,246094.52
132,271475.53
133,951575.94
134,985478.2
135,926167.5
136,935726.6
137,845818.1
138,843915.0
139,783261.56
140,806962.06
141,351838.47
142,308570.4
143,291067.56
144,336329.7
145,587613.2
146,501197.62
147,532505.0
148,487422.9
149,501686.84
150,505470.72
151,473404.7
152,462136.72
153,1509530.9
154,1482475.8
155,1480122.2
156,1415774.5
157,994940.4
158,993984.44
159,923469.56
160,947701.56
161,1275401.1
162,1284444.8
163,1285691.1
164,1484524.2
165,587897.4
166,612718.56
167,544611.3
168,534512.7
169,669564.9
170,669208.0
171,630252.3
172,624501.3
173,358976.72
174,341032.03
175,337446.12
176,335438.84
177,763153.4
178,743717.44
179,726405.4
180,758478.5
